,,,,,,,,,,
Timetable - Mr Andrew Brooks,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
Timetable - Mr Ben Anderson,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,7b/En2 ,12C/En1 ,7b/En2 ,Pastoral P ,7b/En2 ,12C/En1 ,11s/Li1 ,9a/En3 ,Pastoral P 
,,G06 English ,G06 English ,G06 English ,F27 Science ,G06 English ,G06 English ,G06 English ,G06 English ,F27 Science 
2,7b/En2 ,,12B/En1 ,8a/En3 ,9a/En3 ,11s/Li1 ,11m/En2 ,12B/En1 ,8a/En3 ,9a/En3 
,G06 English ,,G06 English ,G06 English ,G06 English ,G06 English ,G06 English ,G06 English ,G06 English ,G06 English 
3,,,11s/Li1 ,10t/En4 ,8a/En3 ,10t/En4 ,,7b/En2 ,7b/En2 ,12B/En1 
,,,G06 English ,G06 English ,G06 English ,G06 English ,,G06 English ,G08 English ,G06 English 
4,11s/Li1 ,11m/En2 ,9a/En3 ,8a/En3 ,12C/En1 ,,8a/En3 ,10t/En4 ,,11m/En2 
,G06 English ,G06 English ,G06 English ,G06 English ,G06 English ,,G06 English ,G06 English ,,G06 English 
5,12C/En1 ,9a/En3 ,10t/En4 ,11m/En2 ,,12B/En1 ,9a/En3 ,9a/En3 ,8a/En3 ,11s/Li1 
,G06 English ,G06 English ,G06 English ,G06 English ,,G06 English ,G06 English ,G06 English ,G06 English ,G06 English 
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Miss Beth Curran,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,9aC/Sp2 ,8b/Sp3 ,7b/Fr4 ,Pastoral P ,11A/Sp1 ,9E/Sp1 ,9aC/Sp2 ,7a/Fr4 ,Pastoral P 
,,S04 MFL ,S04 MFL ,S04 MFL ,F09 Maths ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,F09 Maths 
2,9aC/Sp2 ,9E/Sp1 ,9E/Sp1 ,7a/Fr4 ,7a/Sp4 ,10A/Sp2 ,7b/Sp2 ,8a/Sp1 ,8a/En2 ,10A/Sp2 
,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,G08 English ,S04 MFL 
3,10A/Sp2 ,11A/Sp1 ,7a/Sp2 ,,,8b/En2 ,,8b/Sp1 ,,11A/Sp1 
,S04 MFL ,S04 MFL ,S04 MFL ,,,G03 English ,,S04 MFL ,,S04 MFL 
4,7a/Sp2 ,,8a/Sp1 ,,8a/Sp1 ,8b/Sp1 ,10A/Sp2 ,11A/Sp1 ,9aC/Sp2 ,8b/Sp1 
,S04 MFL ,,S04 MFL ,,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL 
5,7b/Sp2 ,7b/Sp2 ,11A/Sp1 ,10A/Sp2 ,7a/Sp2 ,,8b/En2 ,7a/Fr4 ,9E/Sp1 ,7a/Sp5 
,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,S04 MFL ,,G11 English ,S04 MFL ,S04 MFL ,S04 MFL 
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Mrs Claire Connolly,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,10B/Sp1 ,7b/Sp3 ,8b/Fr5 ,10C/Sp2 ,Pastoral P ,8a/Sp4 ,9E/Sp2 ,8b/En3 ,7a/Sp3 ,Pastoral P 
,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,F29 Science ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,F29 Science 
2,,9E/Sp2 ,9E/Sp2 ,7a/Fr5 ,7a/Fr5 ,,8a/Sp4 ,8a/Fr2 ,10B/Sp1 ,7b/Fr5 
,,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,,S06 MFL ,S06 MFL ,S06 MFL ,S03 MFL 
3,8b/Sp2 ,8b/Sp2 ,,7b/Sp4 ,,,7a/Sp3 ,7b/Sp3 ,10C/Sp2 ,
,S06 MFL ,S06 MFL ,,S06 MFL ,,,S06 MFL ,S06 MFL ,S06 MFL ,
4,10C/Sp2 ,10B/Sp1 ,8a/Fr2 ,10B/Sp1 ,8a/Fr2 ,8b/Sp2 ,7b/Sp3 ,8b/En5 ,,8b/Fr5 
,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,,S06 MFL 
5,7b/Sp4 ,10C/Sp2 ,,8a/Sp4 ,7a/Fr5 ,10B/Sp1 ,10C/Sp2 ,7b/Fr5 ,9E/Sp2 ,7a/Sp3 
,S06 MFL ,S06 MFL ,,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL ,S06 MFL 
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Miss Chloe Dishman,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,13A/Hs1 ,,13D/Cc1 ,13D/Cc1 ,Pastoral P ,,,,13C/Hc1 ,Pastoral P 
,F18 Computing ,,F23 Health ,G30 Food ,G14 RE ,,,,F21 Computing ,G14 RE 
2,12A/Hs1 ,,13A/Hs1 ,13C/Hc1 ,12A/Hs1 ,10A/Hs1 ,12D/Hc1 ,9aA/Hs1 ,13D/Cc1 ,10A/Hs1 
,F17 History ,,F18 Computing ,F18 Computing ,G28 Computing ,F18 Computing ,F18 Computing ,F23 Health ,F18 Computing ,F18 Computing 
3,10A/Hs1 ,12D/Hc1 ,9aA/Hs1 ,11B/Hs1 ,13A/Hs1 ,11B/Hs1 ,11B/Hs1 ,13D/Cc1 ,13C/Hc1 ,13A/Hs1 
,F18 Computing ,F18 Computing ,F23 Health ,S04 MFL ,S03 MFL ,S04 MFL ,S04 MFL ,F18 Computing ,F18 Computing ,F20 Computing 
4,9bA/Hs1 ,,,,9aA/Hs1 ,12A/Hs1 ,10A/Hs1 ,13D/Cc1 ,11B/Hs1 ,9aA/Hs1 
,F22 Business ,,,,F23 Health ,G28 Computing ,F18 Computing ,F18 Computing ,S06 MFL ,F23 Health 
5,11B/Hs1 ,12A/Hs1 ,12D/Hc1 ,10A/Hs1 ,12D/Hc1 ,13A/Hs1 ,12A/Hs1 ,13C/Hc1 ,,12D/Hc1 
,F18 Computing ,F23 Health ,F18 Computing ,F18 Computing ,F18 Computing ,F18 Computing ,F23 Health ,F18 Computing ,,F18 Computing 
6,,,13D/Cc1 ,,,,,,,
,,,F18 Computing ,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Ms Charlotte Gibbs,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,11s/En4 ,10s/En3 ,10t/Li3 ,13D/Li1 ,Pastoral P ,13D/Li1 ,13D/Li1 ,8a/En4 ,COVER ,Pastoral P 
,G03 English ,G03 English ,G03 English ,G03 English ,G04 English ,G03 English ,G03 English ,G03 English ,,G04 English 
2,8a/En4 ,,COVER ,8a/En4 ,9a/En2 ,,10t/Li3 ,10t/Li3 ,11s/En4 ,9a/En2 
,G21 Geography ,,,G03 English ,G03 English ,,G03 English ,G03 English ,G03 English ,G03 English 
3,9a/En2 ,10t/Li3 ,,,8a/En1 ,,COVER ,13D/Li1 ,,10s/En3 
,G03 English ,G03 English ,,,G09 English ,,,G03 English ,,G03 English 
4,8a/En4 ,,9a/En2 ,11s/En4 ,13D/Li1 ,10t/Li3 ,8a/En4 ,10s/En3 ,,
,G05 English ,,G03 English ,G03 English ,G03 English ,G03 English ,G03 English ,G03 English ,,
5,,9a/En2 ,10s/En3 ,,,11s/En4 ,9a/En2 ,9a/En2 ,8a/En1 ,8a/En4 
,,G03 English ,G03 English ,,,G03 English ,G03 English ,G03 English ,F14 History ,G03 English 
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Mrs Catherine McVay,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,9aC/Dt1 ,12C/Dt1 ,,Pastoral P ,12C/Dt1 ,9E/Dt1 ,7a/Dt2 ,11C/Dt1 ,Pastoral P 
,,G26 Product Design ,G26 Product Design ,,S06 MFL ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,S06 MFL 
2,11C/Dt1 ,7a/Dt5 ,9E/Dt1 ,13C/Dt1 ,11C/Dt1 ,7b/Ar1 ,8b/Dt4 ,,12C/Dt1 ,7b/Dt3 
,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,,G26 Product Design ,G26 Product Design 
3,,8a/Dt5 ,,7b/Dt1 ,,7a/Ar1 ,9aB/It1 ,7b/Dt1 ,7b/Dt5 ,
,,G26 Product Design ,,G30 Food ,,G26 Product Design ,F19 Computing ,G26 Product Design ,G30 Food ,
4,,7a/Dt4 ,7a/Ar1 ,,12C/Dt1 ,11C/Dt1 ,7b/Dt4 ,9bC/Dt ,7b/Ar1 ,12C/Dt1 
,,G26 Product Design ,G26 Product Design ,,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design 
5,8b/Dt2 ,9bC/Dt ,8b/Dt1 ,P6 ,8b/Dt5 ,10B/Dt1 ,8b/Dt3 ,7a/Dt1 ,8a/Dt2 ,8a/Dt3 
,G26 Product Design ,G26 Product Design ,G27 Textiles ,,G27 Textiles ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design ,G26 Product Design 
6,,,,,,,,13C/Dt1 ,,
,,,,,,,,G27 Textiles ,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Dr Christopher Reed,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,13C/Ch1 ,11m/Sc2 ,,Pastoral P ,9a/Sc4 ,10C/Ph1 ,13B/Ch1 ,11C/Ch1 ,Pastoral P 
,,F32 Science ,F32 Science ,,G16 RE ,F32 Science ,F32 Science ,F32 Science ,F30 Science ,G16 RE 
2,,10C/Ph1 ,11C/Ch1 ,13C/Ch1 ,13B/Ch1 ,11t/Sc1 ,11t/Sc1 ,10m/Sc1 ,9b/Sc4 ,
,,F22 Business ,F32 Science ,F03 Science ,F13 Science ,S02 MFL ,F32 Science ,G10 English ,F32 Science ,
3,13C/Ch1 ,,10m/Sc1 ,,11t/Sc3 ,13C/Ch1 ,9b/Sc2 ,11C/Ch1 ,10C/Ph1 ,9a/Sc2 
,F32 Science ,,F32 Science ,,F13 Science ,F31 Science ,G11 English ,F29 Science ,F32 Science ,F13 Science 
4,11m/Sc2 ,11t/Sc1 ,9b/Sc4 ,11m/Sc2 ,11t/Sc3 ,13B/Ch1 ,11C/Ch1 ,,,11C/Ch1 
,F32 Science ,F32 Science ,F13 Science ,F03 Science ,G29 Design Technology ,F32 Science ,G27 Textiles ,,,F22 Business 
5,9a/Sc2 ,11t/Sc3 ,9a/Sc4 ,13C/Ch1 ,13C/Ch1 ,9b/Sc2 ,P6 ,10m/Sc1 ,,10C/Ph1 
,F32 Science ,F32 Science ,F27 Science ,F03 Science ,G20 Music ,F32 Science ,,F27 Science ,,F10 Maths 
6,,,,,,,13B/Ch1 ,,,
,,,,,,,F32 Science ,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Miss Clare Rossi,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,,,,,,,,,
,,,,,,,,,,
2,,,12B/Ma1 ,,13B/Fm1 ,13C/Ma1 ,,12B/Ma1 ,,13B/Fm1 
,,,F12 Maths ,,F22 Business ,G03 English ,,F16 History ,,F09 Maths 
3,,,13B/Fm1 ,,12B/Ma1 ,13C/Ma1 ,,,,
,,,F10 Maths ,,G08 English ,F11 Maths ,,,,
4,,,,,,,,,13B/Fm1 ,
,,,,,,,,,G03 English ,
5,,13B/Fm1 ,,13C/Ma1 ,13C/Ma1 ,,,13C/Ma1 ,12B/Ma1 ,
,,F09 Maths ,,G09 English ,G11 English ,,,F19 Computing ,F16 History ,
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Mr David Elliott,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,7b/Sc5 ,P6 ,10m/Sc2 ,,Pastoral P ,9a/Sc5 ,10s/Sc3 ,13B/Sc1 ,,Pastoral P 
,F30 Science ,,F30 Science ,,G08 English ,F30 Science ,F13 Science ,F30 Science ,,G08 English 
2,10t/Sc2 ,11s/Sc3 ,7a/Sc1 ,10m/Sc2 ,13B/Sc1 ,11m/Sc2 ,,10m/Sc2 ,9b/Sc5 ,13B/Sc1 
,F30 Science ,F13 Science ,F30 Science ,F30 Science ,F03 Science ,F30 Science ,,F30 Science ,F30 Science ,F30 Science 
3,7b/Sc5 ,7a/Sc4 ,11m/Sc2 ,8b/Sc2 ,11t/Sc4 ,7b/Sc5 ,7b/Sc1 ,11s/Sc3 ,,12B/Sc1 
,F30 Science ,G21 Geography ,F30 Science ,F30 Science ,G11 English ,F30 Science ,S02 MFL ,F25 Science ,,F30 Science 
4,8b/Sc2 ,11t/Sc4 ,11s/Sc3 ,9b/Sc5 ,10s/Sc3 ,,12B/Sc1 ,,,10t/Sc2 
,F30 Science ,F30 Science ,F28 Science ,F30 Science ,F14 History ,,G29 Design Technology ,,,F15 History 
5,,11t/Sc4 ,7a/Sc1 ,7b/Sc1 ,10t/Sc2 ,7b/Sc5 ,,11m/Sc2 ,7a/Sc4 ,10s/Sc3 
,,F30 Science ,F28 Science ,F30 Science ,F30 Science ,G25 Drama ,,F03 Science ,F30 Science ,F30 Science 
6,,12B/Sc1 ,,,,,,,,
,,F30 Science ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Mr Darren Gray,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,,12D/Py1 ,9a/Sc1 ,,,,10t/Sc4 ,10s/Sc3 ,,
,,F22 Business ,F29 Science ,,,,F30 Science ,F08 Maths ,,
2,,10s/Sc3 ,11s/Sc3 ,12D/Py1 ,,8b/Sc5 ,12D/Py1 ,9b/Sc1 ,,
,,F30 Science ,F13 Science ,F22 Business ,,S06 MFL ,F07 Maths ,F13 Science ,,
3,12D/Bi1 ,12D/Bi1 ,10s/Sc3 ,8a/Sc5 ,9a/Sc1 ,,8a/Sc5 ,8a/Sc5 ,12D/Py1 ,8b/Sc5 
,G30 Food ,F30 Science ,F13 Science ,F03 Science ,F14 History ,,F03 Science ,F30 Science ,F22 Business ,F28 Science 
4,,,12D/Bi1 ,,10t/Sc4 ,,8b/Sc2 ,,9b/Sc1 ,11s/Sc3 
,,,F30 Science ,,F30 Science ,,F30 Science ,,F30 Science ,F17 History 
5,9b/Sc5 ,,12D/Bi1 ,8b/Sc2 ,11s/Sc3 ,9b/Sc5 ,,10t/Sc4 ,,12D/Py1 
,F30 Science ,,F30 Science ,F22 Business ,G03 English ,F30 Science ,,F13 Science ,,F22 Business 
6,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timetable - Mr Darren Halliday,,,,,,,,,,
as at 15/10/2021,,,,,,,,,,
,,,,,,,,,,
,1Mon,1Tue,1Wed,1Thu,1Fri,2Mon,2Tue,2Wed,2Thu,2Fri
1,7b/Sc4 ,11m/Sc2 ,10m/Sc1 ,8a/Sc4 ,Pastoral P ,7a/Sc1 ,10B/Bi1 ,11m/Sc2 ,7b/Sc1 ,Pastoral P 
,F13 Science ,F31 Science ,F31 Science ,F31 Science ,G22 Geography ,F31 Science ,G24 English ,F31 Science ,F31 Science ,G22 Geography 
2,12A/Bi1 ,11s/Sc1 ,11s/Sc1 ,9a/Sc2 ,7b/Sc2 ,8b/Sc1 ,7a/Sc1 ,8b/Sc4 ,,12A/Bi1 
,F13 Science ,F31 Science ,F31 Science ,F31 Science ,F31 Science ,F31 Science ,F31 Science ,F31 Science ,,F13 Science 
3,9b/Sc2 ,9a/Sc2 ,8a/Sc1 ,8a/Sc1 ,10B/Bi1 ,,7b/Sc2 ,8a/Sc3 ,9a/Sc3 ,
,F28 Science ,F31 Science ,F31 Science ,F31 Science ,F31 Science ,,F31 Science ,F31 Science ,F31 Science ,
